0.322198486577071	0.300142376059241	0.283815183236642	0.265649306097472	0.251489641977147	0.233958303123629	0.214782711225175	0.204223274439744	0.183906272487036	0.193317068940292	0.17184859212186
0.3344110317254	0.31235492120757	0.296027728384971	0.277861851245801	0.263702187125476	0.246170848271958	0.226995256373504	0.216435819588073	0.196118817635365	0.205529614088621	0.184061137270189
0.345646468003882	0.323590357486052	0.307263164663452	0.289097287524283	0.274937623403958	0.25740628455044	0.238230692651985	0.227671255866555	0.207354253913846	0.216765050367103	0.195296573548671
0.353353864065846	0.331297753548016	0.314970560725417	0.296804683586247	0.282645019465922	0.265113680612404	0.24593808871395	0.235378651928519	0.215061649975811	0.224472446429067	0.203003969610635
0.359537515545593	0.337481405027764	0.321154212205164	0.302988335065994	0.288828670945669	0.271297332092152	0.252121740193697	0.241562303408266	0.221245301455558	0.230656097908815	0.209187621090382
0.365956054993565	0.343899944475735	0.327572751653135	0.309406874513966	0.295247210393641	0.277715871540123	0.258540279641668	0.247980842856238	0.227663840903529	0.237074637356786	0.215606160538354
0.365007255726531	0.342951145208701	0.326623952386102	0.308458075246932	0.294298411126607	0.276767072273089	0.257591480374635	0.247032043589204	0.226715041636496	0.236125838089752	0.21465736127132
0.362728033875345	0.340671923357515	0.324344730534916	0.306178853395746	0.292019189275421	0.274487850421903	0.255312258523448	0.244752821738018	0.22443581978531	0.233846616238566	0.212378139420134
0.357013019325289	0.334956908807459	0.31862971598486	0.30046383884569	0.286304174725365	0.268772835871847	0.249597243973393	0.239037807187962	0.218720805235254	0.22813160168851	0.206663124870078
0.332977460634072	0.310921350116242	0.294594157293643	0.276428280154473	0.262268616034148	0.24473727718063	0.225561685282176	0.215002248496745	0.194685246544037	0.204096042997293	0.182627566178861
0.33131935279641	0.30926324227858	0.292936049455981	0.274770172316811	0.260610508196486	0.243079169342968	0.223903577444514	0.213344140659083	0.193027138706375	0.202437935159631	0.180969458341199
