15.3256993600496	13.6490628352279	13.0710018362365	11.2504900620202	11.0624875153208	9.56735022780336	8.11717643260074	7.61338130476429	3.19785065335586	4.48432030858806	2.71121217194618
17.4604545286479	8.68873654032276	8.2733515226829	7.51708788499755	7.24277337085958	6.56329378711521	5.84358977105776	5.53629042451338	3.0568559507603	3.97963948916929	2.64942183293221
20.3600100246538	9.28818025204196	8.86378486844732	8.05622121429973	7.78573468082523	7.06301633986812	6.29909502703329	5.97948872615938	3.26329064110848	4.26044037957275	2.83432378446944
21.3786850898391	9.56881590670404	9.14346270024788	8.31967698383437	8.05265030412678	7.3159966300062	6.53731130898856	6.21419691167665	3.39090255789622	4.42478555270645	2.95085318032119
22.0270150070559	9.77501519702214	9.34963778142557	8.51565275214718	8.25149141731091	7.50598147706664	6.7177401094781	6.39252661910626	3.49133550008701	4.55265966909418	3.04291204453356
18.107463040008	9.41574899765823	9.0096383173948	8.24579295563558	7.98475422697903	7.29713546938299	6.56569402708964	6.25851577511219	3.53072817873658	4.55502641599041	3.09018824321756
18.2680985631065	9.42242472298859	9.01507006027481	8.24758472175622	7.98609595587575	7.29548700920046	6.56115582036259	6.25297768950936	3.51992283360888	4.54454553508306	3.07951030657817
18.5469055293175	9.41948640227454	9.00977553065992	8.23605830664523	7.97352644694804	7.27784300379678	6.53869329432033	6.22876752868973	3.49158548736162	4.51469342098779	3.0520726262081
17.2011368277447	9.09510603396288	8.69058957176447	7.94472043620134	7.68044606694261	7.00834867326342	6.29343998091942	5.9903717672929	3.38296485726797	4.36524880961181	2.95524302406187
12.6297156022621	7.72339031370165	7.34526449943983	6.71501589519839	6.44900821299019	5.87546380017965	5.26240749614159	4.98978531168814	2.92029325911538	3.72905834806511	2.54370250384813
14.9621195779243	8.21888668727812	7.81842897526245	7.11860560145373	6.84597507663824	6.21378108003483	5.54162238806164	5.24918678176565	2.96450990340499	3.83203914644855	2.57220892449696
